Block Group,GEOID,Total Population,Total Pop of 1 Race,Pop of 1 race: White,Pop of 1 race: Black,Pop of 1 race: American Indian Alaskan,Pop of 1 race: Asian,Pop of 1 race: Native Hawaiian Pacific Islander,Pop of 1 race: Other Race,Total Hispanic Population,Total Non-Minority Population (White Not Hispanic),Not Hispanic Pop of 1 race: Black,Not Hispanic Pop of 1 race: American Indian Alaskan,Not Hispanic Pop of 1 race: Asian,Not Hispanic Pop of 1 race: Native Hawaiian Pacific Islander,Not Hispanic Pop of 1 race: Other Race,Total Pop 18+,18+ Pop 1 race: White,18+ Pop 1 race: Black,18+ Pop 1 race: American Indian Alaskan,18+ Pop 1 race: Asian,18+ Pop 1 race: Native Hawaiian Pacific Islander,18+ Pop 1 race: Other race,Hispanic 18+ Pop,Non-Minority 18+ Pop (White Non-Hispanic),Not Hispanic 18+ Pop 1 race: Black,Not Hispanic 18+ Pop 1 race: American Indian Alaskan,Not Hispanic 18+ Pop 1 race: Asian,Not Hispanic 18+ Pop 1 race: Native Hawaiian Pacific Islander,Not Hispanic 18+ Pop 1 race: Other race,Total Housing Units,Occupied Housing Units,Vacant Housing Units,Area Land,Area Water,State/US-Abbreviation (USPS),Summary Level,Geographic Code Identifier,State (FIPS),Area Name-Legal/Statistical Area Description (LSAD) Term-Part Indicator,Population Count (100%),Housing Unit Count (100%),Total Population: Population of two or more races,Total Population: Population of two or more races: Population of two races,Total Population: Population of two or more races: White; Black or African American,Total Population: Population of two or more races: White; American Indian and Alaska Native,Total Population: Population of two or more races: White; Asian,Total Population: Population of two or more races: White; Native Hawaiian and Other Pacific Islander,Total Population: Population of two or more races: White; Some Other Race,Total Population: Population of two or more races: Black or African American; American Indian and Alaska Native,Total Population: Population of two or more races: Black or African American; Asian,Total Population: Population of two or more races: Black or African American; Native Hawaiian and Other Pacific Islander,Total Population: Population of two or more races: Black or African American; Some Other Race,Total Population: Population of two or more races: American Indian and Alaska Native; Asian,Total Population: Population of two or more races: American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander,Total Population: Population of two or more races: American Indian and Alaska Native; Some Other Race,Total Population: Population of two or more races: Asian; Native Hawaiian and Other Pacific Islander,Total Population: Population of two or more races: Asian; Some Other Race,Total Population: Population of two or more races: Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population: Population of three races,Total Population: Population of three races: White; Black or African American; American Indian and Alaska Native,Total Population: Population of three races: White; Black or African American; Asian,Total Population: Population of three races: White; Black or African American; Native Hawaiian and Other Pacific Islander,Total Population: Population of three races: White; Black or African American; Some Other Race,Total Population: Population of three races: White; American Indian and Alaska Native; Asian,Total Population: Population of three races: White; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander,Total Population: Population of three races: White; American Indian and Alaska Native; Some Other Race,Total Population: Population of three races: White; Asian; Native Hawaiian and Other Pacific Islander,Total Population: Population of three races: White; Asian; Some Other Race,Total Population: Population of three races: White; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population: Population of three races: Black or African American; American Indian and Alaska Native; Asian,Total Population: Population of three races: Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander,Total Population: Population of three races: Black or African American; American Indian and Alaska Native; Some Other Race,Total Population: Population of three races: Black or African American; Asian; Native Hawaiian and Other Pacific Islander,Total Population: Population of three races: Black or African American; Asian; Some Other Race,Total Population: Population of three races: Black or African American; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population: Population of three races: American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander,Total Population: Population of three races: American Indian and Alaska Native; Asian; Some Other Race,Total Population: Population of three races: American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population: Population of three races: Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population: Population of four races,Total Population: Population of four races: White; Black or African American; American Indian and Alaska Native; Asian,Total Population: Population of four races: White; Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander,Total Population: Population of four races: White; Black or African American; American Indian and Alaska Native; Some Other Race,Total Population: Population of four races: White; Black or African American; Asian; Native Hawaiian and Other Pacific Islander,Total Population: Population of four races: White; Black or African American; Asian; Some Other Race,Total Population: Population of four races: White; Black or African American; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population: Population of four races: White; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander,Total Population: Population of four races: White; American Indian and Alaska Native; Asian; Some Other Race,Total Population: Population of four races: White; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population: Population of four races: White; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population: Population of four races: Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander,Total Population: Population of four races: Black or African American; American Indian and Alaska Native; Asian; Some Other Race,Total Population: Population of four races: Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population: Population of four races: Black or African American; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population: Population of four races: American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population: Population of five races,Total Population: Population of five races: White; Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander,Total Population: Population of five races: White; Black or African American; American Indian and Alaska Native; Asian; Some Other Race,Total Population: Population of five races: White; Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population: Population of five races: White; Black or African American; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population: Population of five races: White; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population: Population of five races: Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population: Population of five races: Population of six races:,Total Population: Population of five races: White; Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population,Total Population: Not Hispanic or Latino,Total Population: Not Hispanic or Latino: Population of one race,Total Population: Not Hispanic or Latino: Population of two or more races,Total Population: Not Hispanic or Latino: Population of two or more races: Population of two races,Total Population: Not Hispanic or Latino: Population of two or more races: White; Black or African American,Total Population: Not Hispanic or Latino: Population of two or more races: White; American Indian and Alaska Native,Total Population: Not Hispanic or Latino: Population of two or more races: White; Asian,Total Population: Not Hispanic or Latino: Population of two or more races: White; Native Hawaiian and Other Pacific Islander,Total Population: Not Hispanic or Latino: Population of two or more races: White; Some Other Race,Total Population: Not Hispanic or Latino: Population of two or more races: Black or African American; American Indian and Alaska Native,Total Population: Not Hispanic or Latino: Population of two or more races: Black or African American; Asian,Total Population: Not Hispanic or Latino: Population of two or more races: Black or African American; Native Hawaiian and Other Pacific Islander,Total Population: Not Hispanic or Latino: Population of two or more races: Black or African American; Some Other Race,Total Population: Not Hispanic or Latino: Population of two or more races: American Indian and Alaska Native; Asian,Total Population: Not Hispanic or Latino: Population of two or more races: American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander,Total Population: Not Hispanic or Latino: Population of two or more races: American Indian and Alaska Native; Some Other Race,Total Population: Not Hispanic or Latino: Population of two or more races: Asian; Native Hawaiian and Other Pacific Islander,Total Population: Not Hispanic or Latino: Population of two or more races: Asian; Some Other Race,Total Population: Not Hispanic or Latino: Population of two or more races: Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population: Not Hispanic or Latino: Population of three races,Total Population: Not Hispanic or Latino: Population of three races: White; Black or African American; American Indian and Alaska Native,Total Population: Not Hispanic or Latino: Population of three races: White; Black or African American; Asian,Total Population: Not Hispanic or Latino: Population of three races: White; Black or African American; Native Hawaiian and Other Pacific Islander,Total Population: Not Hispanic or Latino: Population of three races: White; Black or African American; Some Other Race,Total Population: Not Hispanic or Latino: Population of three races: White; American Indian and Alaska Native; Asian,Total Population: Not Hispanic or Latino: Population of three races: White; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander,Total Population: Not Hispanic or Latino: Population of three races: White; American Indian and Alaska Native; Some Other Race,Total Population: Not Hispanic or Latino: Population of three races: White; Asian; Native Hawaiian and Other Pacific Islander,Total Population: Not Hispanic or Latino: Population of three races: White; Asian; Some Other Race,Total Population: Not Hispanic or Latino: Population of three races: White; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population: Not Hispanic or Latino: Population of three races: Black or African American; American Indian and Alaska Native; Asian,Total Population: Not Hispanic or Latino: Population of three races: Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander,Total Population: Not Hispanic or Latino: Population of three races: Black or African American; American Indian and Alaska Native; Some Other Race,Total Population: Not Hispanic or Latino: Population of three races: Black or African American; Asian; Native Hawaiian and Other Pacific Islander,Total Population: Not Hispanic or Latino: Population of three races: Black or African American; Asian; Some Other Race,Total Population: Not Hispanic or Latino: Population of three races: Black or African American; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population: Not Hispanic or Latino: Population of three races: American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander,Total Population: Not Hispanic or Latino: Population of three races: American Indian and Alaska Native; Asian; Some Other Race,Total Population: Not Hispanic or Latino: Population of three races: American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population: Not Hispanic or Latino: Population of three races: Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population: Not Hispanic or Latino: Population of four races,Total Population: Not Hispanic or Latino: Population of four races: White; Black or African American; American Indian and Alaska Native; Asian,Total Population: Not Hispanic or Latino: Population of four races: White; Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander,Total Population: Not Hispanic or Latino: Population of four races: White; Black or African American; American Indian and Alaska Native; Some Other Race,Total Population: Not Hispanic or Latino: Population of four races: White; Black or African American; Asian; Native Hawaiian and Other Pacific Islander,Total Population: Not Hispanic or Latino: Population of four races: White; Black or African American; Asian; Some Other Race,Total Population: Not Hispanic or Latino: Population of four races: White; Black or African American; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population: Not Hispanic or Latino: Population of four races: White; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander,Total Population: Not Hispanic or Latino: Population of four races: White; American Indian and Alaska Native; Asian; Some Other Race,Total Population: Not Hispanic or Latino: Population of four races: White; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population: Not Hispanic or Latino: Population of four races: White; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population: Not Hispanic or Latino: Population of four races: Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander,Total Population: Not Hispanic or Latino: Population of four races: Black or African American; American Indian and Alaska Native; Asian; Some Other Race,Total Population: Not Hispanic or Latino: Population of four races: Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population: Not Hispanic or Latino: Population of four races: Black or African American; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population: Not Hispanic or Latino: Population of four races: American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population: Not Hispanic or Latino: Population of five races:,Total Population: Not Hispanic or Latino: Population of five races:: White; Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander,Total Population: Not Hispanic or Latino: Population of five races:: White; Black or African American; American Indian and Alaska Native; Asian; Some Other Race,Total Population: Not Hispanic or Latino: Population of five races:: White; Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population: Not Hispanic or Latino: Population of five races:: White; Black or African American; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population: Not Hispanic or Latino: Population of five races:: White; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population: Not Hispanic or Latino: Population of five races:: Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population: Not Hispanic or Latino: Population of six races:,Total Population: Not Hispanic or Latino: Population of six races:: White; Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population over 18: Population of one race,Total Population over 18: Population of two or more races,Total Population over 18: Population of two or more races: Population of two races,Total Population over 18: Population of two or more races: White; Black or African American,Total Population over 18: Population of two or more races: White; American Indian and Alaska Native,Total Population over 18: Population of two or more races: White; Asian,Total Population over 18: Population of two or more races: White; Native Hawaiian and Other Pacific Islander,Total Population over 18: Population of two or more races: White; Some Other Race,Total Population over 18: Population of two or more races: Black or African American; American Indian and Alaska Native,Total Population over 18: Population of two or more races: Black or African American; Asian,Total Population over 18: Population of two or more races: Black or African American; Native Hawaiian and Other Pacific Islander,Total Population over 18: Population of two or more races: Black or African American; Some Other Race,Total Population over 18: Population of two or more races: American Indian and Alaska Native; Asian,Total Population over 18: Population of two or more races: American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander,Total Population over 18: Population of two or more races: American Indian and Alaska Native; Some Other Race,Total Population over 18: Population of two or more races: Asian; Native Hawaiian and Other Pacific Islander,Total Population over 18: Population of two or more races: Asian; Some Other Race,Total Population over 18: Population of two or more races: Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population over 18: Population of three races,Total Population over 18: Population of three races: White; Black or African American; American Indian and Alaska Native,Total Population over 18: Population of three races: White; Black or African American; Asian,Total Population over 18: Population of three races: White; Black or African American; Native Hawaiian and Other Pacific Islander,Total Population over 18: Population of three races: White; Black or African American; Some Other Race,Total Population over 18: Population of three races: White; American Indian and Alaska Native; Asian,Total Population over 18: Population of three races: White; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander,Total Population over 18: Population of three races: White; American Indian and Alaska Native; Some Other Race,Total Population over 18: Population of three races: White; Asian; Native Hawaiian and Other Pacific Islander,Total Population over 18: Population of three races: White; Asian; Some Other Race,Total Population over 18: Population of three races: White; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population over 18: Population of three races: Black or African American; American Indian and Alaska Native; Asian,Total Population over 18: Population of three races: Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander,Total Population over 18: Population of three races: Black or African American; American Indian and Alaska Native; Some Other Race,Total Population over 18: Population of three races: Black or African American; Asian; Native Hawaiian and Other Pacific Islander,Total Population over 18: Population of three races: Black or African American; Asian; Some Other Race,Total Population over 18: Population of three races: Black or African American; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population over 18: Population of three races: American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander,Total Population over 18: Population of three races: American Indian and Alaska Native; Asian; Some Other Race,Total Population over 18: Population of three races: American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population over 18: Population of three races: Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population over 18: Population of four races,Total Population over 18: Population of four races: White; Black or African American; American Indian and Alaska Native; Asian,Total Population over 18: Population of four races: White; Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander,Total Population over 18: Population of four races: White; Black or African American; American Indian and Alaska Native; Some Other Race,Total Population over 18: Population of four races: White; Black or African American; Asian; Native Hawaiian and Other Pacific Islander,Total Population over 18: Population of four races: White; Black or African American; Asian; Some Other Race,Total Population over 18: Population of four races: White; Black or African American; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population over 18: Population of four races: White; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander,Total Population over 18: Population of four races: White; American Indian and Alaska Native; Asian; Some Other Race,Total Population over 18: Population of four races: White; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population over 18: Population of four races: White; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population over 18: Population of four races: Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander,Total Population over 18: Population of four races: Black or African American; American Indian and Alaska Native; Asian; Some Other Race,Total Population over 18: Population of four races: Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population over 18: Population of four races: Black or African American; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population over 18: Population of four races: American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population over 18: Population of five races,Total Population over 18: Population of five races: White; Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander,Total Population over 18: Population of five races: White; Black or African American; American Indian and Alaska Native; Asian; Some Other Race,Total Population over 18: Population of five races: White; Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population over 18: Population of five races: White; Black or African American; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population over 18: Population of five races: White; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population over 18: Population of five races: Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population over 18: Population of six races,Total Population over 18: Population of six races: White; Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population over 18,Total Population over 18: Not Hispanic or Latino,Total Population over 18: Not Hispanic or Latino: Population of one race,Total Population over 18: Not Hispanic or Latino: Population of two or more races,Total Population over 18: Not Hispanic or Latino: Population of two races,Total Population over 18: Not Hispanic or Latino: Population of two or more races: White; Black or African American,Total Population over 18: Not Hispanic or Latino: Population of two or more races: White; American Indian and Alaska Native,Total Population over 18: Not Hispanic or Latino: Population of two or more races: White; Asian,Total Population over 18: Not Hispanic or Latino: Population of two or more races: White; Native Hawaiian and Other Pacific Islander,Total Population over 18: Not Hispanic or Latino: Population of two or more races: White; Some Other Race,Total Population over 18: Not Hispanic or Latino: Population of two or more races: Black or African American; American Indian and Alaska Native,Total Population over 18: Not Hispanic or Latino: Population of two or more races: Black or African American; Asian,Total Population over 18: Not Hispanic or Latino: Population of two or more races: Black or African American; Native Hawaiian and Other Pacific Islander,Total Population over 18: Not Hispanic or Latino: Population of two or more races: Black or African American; Some Other Race,Total Population over 18: Not Hispanic or Latino: Population of two or more races: American Indian and Alaska Native; Asian,Total Population over 18: Not Hispanic or Latino: Population of two or more races: American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander,Total Population over 18: Not Hispanic or Latino: Population of two or more races: American Indian and Alaska Native; Some Other Race,Total Population over 18: Not Hispanic or Latino: Population of two or more races: Asian; Native Hawaiian and Other Pacific Islander,Total Population over 18: Not Hispanic or Latino: Population of two or more races: Asian; Some Other Race,Total Population over 18: Not Hispanic or Latino: Population of two or more races: Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population over 18: Not Hispanic or Latino: Population of three races,Total Population over 18: Not Hispanic or Latino: Population of three races: White; Black or African American; American Indian and Alaska Native,Total Population over 18: Not Hispanic or Latino: Population of three races: White; Black or African American; Asian,Total Population over 18: Not Hispanic or Latino: Population of three races: White; Black or African American; Native Hawaiian and Other Pacific Islander,Total Population over 18: Not Hispanic or Latino: Population of three races: White; Black or African American; Some Other Race,Total Population over 18: Not Hispanic or Latino: Population of three races: White; American Indian and Alaska Native; Asian,Total Population over 18: Not Hispanic or Latino: Population of three races: White; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander,Total Population over 18: Not Hispanic or Latino: Population of three races: White; American Indian and Alaska Native; Some Other Race,Total Population over 18: Not Hispanic or Latino: Population of three races: White; Asian; Native Hawaiian and Other Pacific Islander,Total Population over 18: Not Hispanic or Latino: Population of three races: White; Asian; Some Other Race,Total Population over 18: Not Hispanic or Latino: Population of three races: White; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population over 18: Not Hispanic or Latino: Population of three races: Black or African American; American Indian and Alaska Native; Asian,Total Population over 18: Not Hispanic or Latino: Population of three races: Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander,Total Population over 18: Not Hispanic or Latino: Population of three races: Black or African American; American Indian and Alaska Native; Some Other Race,Total Population over 18: Not Hispanic or Latino: Population of three races: Black or African American; Asian; Native Hawaiian and Other Pacific Islander,Total Population over 18: Not Hispanic or Latino: Population of three races: Black or African American; Asian; Some Other Race,Total Population over 18: Not Hispanic or Latino: Population of three races: Black or African American; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population over 18: Not Hispanic or Latino: Population of three races: American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander,Total Population over 18: Not Hispanic or Latino: Population of three races: American Indian and Alaska Native; Asian; Some Other Race,Total Population over 18: Not Hispanic or Latino: Population of three races: American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population over 18: Not Hispanic or Latino: Population of three races: Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population over 18: Not Hispanic or Latino: Population of three races: Population of four races,Total Population over 18: Not Hispanic or Latino: Population of four races: White; Black or African American; American Indian and Alaska Native; Asian,Total Population over 18: Not Hispanic or Latino: Population of four races: White; Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander,Total Population over 18: Not Hispanic or Latino: Population of four races: White; Black or African American; American Indian and Alaska Native; Some Other Race,Total Population over 18: Not Hispanic or Latino: Population of four races: White; Black or African American; Asian; Native Hawaiian and Other Pacific Islander,Total Population over 18: Not Hispanic or Latino: Population of four races: White; Black or African American; Asian; Some Other Race,Total Population over 18: Not Hispanic or Latino: Population of four races: White; Black or African American; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population over 18: Not Hispanic or Latino: Population of four races: White; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander,Total Population over 18: Not Hispanic or Latino: Population of four races: White; American Indian and Alaska Native; Asian; Some Other Race,Total Population over 18: Not Hispanic or Latino: Population of four races: White; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population over 18: Not Hispanic or Latino: Population of four races: White; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population over 18: Not Hispanic or Latino: Population of four races: Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander,Total Population over 18: Not Hispanic or Latino: Population of four races: Black or African American; American Indian and Alaska Native; Asian; Some Other Race,Total Population over 18: Not Hispanic or Latino: Population of four races: Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population over 18: Not Hispanic or Latino: Population of four races: Black or African American; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population over 18: Not Hispanic or Latino: Population of four races: American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population over 18: Not Hispanic or Latino: Population of four races: Population of five races,Total Population over 18: Not Hispanic or Latino: Population of five races: White; Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander,Total Population over 18: Not Hispanic or Latino: Population of five races: White; Black or African American; American Indian and Alaska Native; Asian; Some Other Race,Total Population over 18: Not Hispanic or Latino: Population of five races: White; Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population over 18: Not Hispanic or Latino: Population of five races: White; Black or African American; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population over 18: Not Hispanic or Latino: Population of five races: White; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population over 18: Not Hispanic or Latino: Population of five races: Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Population over 18: Not Hispanic or Latino: Population of four races: Population of six races,Total Population over 18: Not Hispanic or Latino: Population of six races: White; Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race,Total Group Quarters Population,Total Group Quarters Population: Institutionalized population,Total Group Quarters Population: Institutionalized population: Correctional facilities for adults,Total Group Quarters Population: Institutionalized population: Juvenile facilities,Total Group Quarters Population: Institutionalized population: Nursing facilities/Skilled-nursing facilities,Total Group Quarters Population: Institutionalized population: Other institutional facilities,Total Group Quarters Population: Noninstitutionalized population,Total Group Quarters Population: Noninstitutionalized population: College/University student housing,Total Group Quarters Population: Noninstitutionalized population: Military quarters,Total Group Quarters Population: Noninstitutionalized population: Other noninstitutional facilities,Tract_Name
1,1500000US110010001011,1406,1259,1083,47,5,92,1,31,140,1054,47,4,90,1,3,1288,1005,39,2,90,1,27,123,977,39,2,88,1,3,999,865,134,199776,5261,DC,150,110010001011,11,Block Group 1,1406,999,147,135,17,8,22,2,86,0,0,0,0,0,0,0,0,0,0,11,2,1,1,0,0,0,4,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1406,1266,1199,67,61,16,5,22,1,17,0,0,0,0,0,0,0,0,0,0,5,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164,124,116,17,8,11,2,78,0,0,0,0,0,0,0,0,0,0,8,2,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288,1165,1110,55,50,16,5,11,1,17,0,0,0,0,0,0,0,0,0,0,5,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tract 1.01
1,1500000US110010001021,1344,1205,1108,20,0,50,0,27,127,1073,19,0,50,0,5,1127,942,17,0,46,0,25,99,912,17,0,46,0,5,813,684,129,803207,14766,DC,150,110010001021,11,Block Group 1,1344,813,139,132,6,15,37,1,70,0,3,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1344,1217,1147,70,67,6,7,37,0,14,0,3,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,97,93,4,7,24,0,55,0,3,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,1028,980,48,47,4,2,24,0,14,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tract 1.02
